label,C ,C#,D ,D#,E ,F ,F#,G ,G#,A ,A#,B 
A dim,4.0,2.1943689369459,1.5316785065348675,2.416813789860834,1.287935857247738,0.2568416284285534,0.31036143208773714,0.45327558260852024,1.8138074963471498,3.154853183788944,1.7598511704557382,2.0116356289860096
A dim,4.0,2.1911089547495286,1.5162059545685143,2.4914850569032936,1.3048864595977636,0.25560283691854346,0.2745857347910201,0.41696097814766386,1.8693196634889042,3.2569726845113314,1.774984574489037,1.9771910443790937
A dim,4.0,2.196898672212292,1.5458800499741805,2.475788870880047,1.3217634471250614,0.2552412186977037,0.2571943970773195,0.38615500597953734,1.8928756711713475,3.2844192043241334,1.763530125390501,1.978329924519292
A dim,4.0,2.1992693297538173,1.520191959152474,2.500667323919443,1.3160504521527066,0.2604117959346632,0.25059924191494587,0.3809022045441137,1.9259738458769897,3.3266458062130484,1.7597875601508717,1.9978575644119954
A dim,4.0,2.2037375905670338,1.5405807224879853,2.4884694852311706,1.3202039191831079,0.27133725035905293,0.24420150034103766,0.3680790272012726,1.95225463719881,3.3830668548842473,1.8117253731950425,1.9752703462429464
A dim,4.0,2.2036487324762764,1.5303353265383126,2.516887980268376,1.3452542810986425,0.29658883077492026,0.2485656072064233,0.36517247885102694,1.977298797805662,3.4343971114950835,1.8447247601333476,1.984560969278467
A dim,4.0,2.2107365088428472,1.5440209706028993,2.5289848583432106,1.3682967878288725,0.3219989626534837,0.27653364585116424,0.38858270264832395,1.9892674059780524,3.4288113024216975,1.8427418451840736,1.9893534529492158
A dim,4.0,2.228303080064469,1.5893234264430305,2.495527455137907,1.3816556381613685,0.353513754790863,0.3115647188317655,0.42504470987050197,1.9555638978701824,3.406773901385983,1.8833790104174812,1.9897929770776384
A dim,4.0,2.3059226476306915,1.655297702427446,2.411217567198656,1.3623862227351367,0.4240716884348811,0.3815419670579252,0.5001525431629402,1.882413226612602,3.3446360343350703,1.9617272494520248,1.9996469253797968
A dim,4.0,2.4211487624076575,1.8598128509665877,2.3308389256704456,1.3681767003196346,0.5680399144829849,0.5077388609420032,0.6433287236482561,1.7862486717675805,3.286423174527408,2.019320103192655,2.219623840701793
A dim,3.62226965378515,2.3654285766770196,2.34657618955648,2.393320274671812,1.4488161418164511,0.8159940352985421,0.6608533313607263,0.7242239628677718,1.6469229286363318,3.273845477390352,2.123531788364949,2.733541986374548
A dim,2.6914504758819713,1.8157713948861205,2.144773663252887,2.6268340095969753,1.4427350422535838,1.0067206631751764,0.9590066065978644,1.142654008300073,2.975456164532161,4.0,2.2144239899648275,2.1914294776362797
A dim,2.978253837669122,1.8878466008071983,1.9596023385859724,2.7751683981454054,1.5564386753704007,0.6732560867845597,0.6650531265920737,0.7688630205163138,2.6209111060253107,4.0,2.1720609809472844,1.7751438675952507
A dim,3.040932787263555,1.8451857840825814,1.8402931498318105,2.934305595309562,1.6302590571949258,0.4733517698025538,0.47386241658216693,0.5073880087210352,2.3657916448512744,4.0,2.279281779790865,1.6218526579509327
A dim,2.982046671037938,1.7613940196785338,1.7078298812926447,2.961660622489935,1.6123203292454011,0.37359177356226303,0.33885426253081696,0.3271993001122364,2.1938064289874495,4.0,2.3654099718615353,1.4787192424360327
A dim,2.8995800454741216,1.6992379160915345,1.659204237173183,2.9363986459724427,1.5675628379593205,0.3293954134874887,0.2723267330995411,0.24736512049744003,2.094083982191063,4.0,2.3696708652589886,1.3659292725695087
A dim,2.916581832671751,1.6943221693738377,1.6310999154104087,2.9515761309976662,1.536254121255062,0.2955706098757351,0.23719679755223805,0.21006850194753296,2.0731406672453767,4.0,2.3399285643491354,1.3824454425682136
A dim,2.9262174799094,1.6815410397033397,1.648843879265069,2.953906980273394,1.5182802493978182,0.2761761550390289,0.21957550560196842,0.19369515974030688,2.067712590928374,4.0,2.3053192303929317,1.407068425817044
A dim,2.9127905104898004,1.670814066999747,1.6556129735112286,2.948936570375321,1.5312610737469479,0.26775866886866806,0.22546967566866372,0.19918317038224528,2.0584613568499486,4.0,2.340477449423168,1.3472596085834845
A dim,2.931939001403433,1.6837142950997201,1.6798981551353656,2.9680919918134085,1.5580005717808383,0.2725540080705385,0.23347784671056054,0.20672101163961853,2.0626936813710417,4.0,2.337056005529992,1.386102824571934
A dim,2.995884946068156,1.732648520843299,1.7618150690106953,3.024298859091469,1.614244044543965,0.2923613816977912,0.2536584619918298,0.23679027168746686,2.105653566621072,4.0,2.2993400943577487,1.4480338685738152
A dim,3.03029604384656,1.8001160246670418,1.8074910743237749,3.036554348070507,1.637811785669337,0.3289632446154761,0.2824071252461589,0.295314604343977,2.1604793638833613,4.0,2.3252946510248753,1.4725999641624614
A dim,3.1048773805682695,1.9144967323514317,1.9627444345365743,3.045820631596067,1.6791841738116973,0.43781391570029904,0.36811974220268573,0.41409394517971604,2.3142331448413587,4.0,2.337267999663372,1.592638781429877
A dim,3.1893314591751243,2.2395784231021305,2.1796095183094466,3.157902981519843,1.7404162143190118,0.6975932102814151,0.5916506351178042,0.7230268330391288,2.7435112833612436,4.0,2.3734560533126987,2.034025195266415
A dim,2.968385681991082,2.3975245529450784,2.579770250694294,3.247326692131259,1.7304398477909226,1.1112496578481927,0.9273955920184787,1.1539770638009557,3.189425181831184,3.729567011215351,2.3541167733832746,2.56205701042884
A dim,3.943462101271005,2.917675453466225,2.181887718576522,2.529010403144891,1.6752537309924886,0.525685567508369,0.4315701146570099,0.9372664774074038,2.4099005610370754,2.519094542243797,2.2419919687544,2.532544847187763
A dim,3.949592314529216,2.4370972221937173,2.013988968329891,2.851725372324263,1.6710216869046204,0.4255674372710164,0.35956635176248375,0.7313696566680686,2.375869483183437,3.24652175998279,2.2967904145144793,2.1680533796670605
A dim,3.843923827627325,2.2054507218062636,2.039383293239558,3.16531531900406,1.6987935028424892,0.3482497061181372,0.33431627610944115,0.575542908292759,2.4087800066917486,3.7613356066717207,2.317479769113761,2.0572962667126355
A dim,3.7129426991279084,2.0595994987087605,2.05100978942348,3.300284828670062,1.6783123993318962,0.30008050983422635,0.28185149668149717,0.4764599480757066,2.3880617768107224,3.981658511987836,2.2507227400486745,1.95613023221124
A dim,3.610061140782356,1.9900423768520517,2.0398582117233404,3.3118182567500827,1.6695573629179057,0.28648573582691683,0.23953074419052436,0.4117902715999372,2.3501486942552017,4.0,2.1156234803216347,1.879931412446896
A dim,3.5910195493194554,1.9761294227239912,2.016574551795161,3.315882160587922,1.6737479073338688,0.28805423493758364,0.2226645711757917,0.3742190117328561,2.330100165135541,4.0,2.0633402349699796,1.8415103853075427
A dim,3.5768202149009753,1.9790172411986129,2.0372331830778765,3.2689451731391403,1.6486444695628661,0.29174888410705446,0.22227098559623476,0.3641912192690453,2.2996966169457864,4.0,2.0843917013766977,1.8405873460315914
A dim,3.6029110549145655,1.995342733214342,2.020511605897211,3.3028623722482204,1.6537260427157912,0.3005688777235008,0.22675909314534387,0.3582158942419291,2.30380866987383,4.0,2.081943894996476,1.8882640633670504
A dim,3.638446600462471,2.018876477521564,2.0675198399647714,3.337815526228166,1.691018119066158,0.31564510898398485,0.24716938164031077,0.3753054673912368,2.3257180221339437,4.0,2.070586441923738,1.892130113152883
A dim,3.6590959534175886,2.041627922751113,2.0445057572612253,3.377276925020915,1.7292748729757574,0.3333882497091513,0.27006541460898714,0.3818232405533033,2.3267195134159833,4.0,2.1417789596639336,1.90452358678164
A dim,3.775125771535069,2.134532159737864,2.0943871712908684,3.3844672526456665,1.7695898630632294,0.3618233113599315,0.29512325305019677,0.39671517369177267,2.3416614934493323,4.0,2.1757269618262223,2.0277126510125685
A dim,3.8800160600208953,2.2883032138090926,2.057605840204879,3.2897322548176224,1.8506071092692449,0.4403968007170782,0.3557573676733272,0.4311846804892662,2.3139144314105415,3.891930507497765,2.1026465818611975,2.1054452349541557
A dim,3.9459038346335356,2.606284894160931,2.0835268332102466,3.102272484183831,2.035943700817314,0.6463409232059306,0.48685815051117975,0.510751905579598,2.39174927074163,3.891930507497765,1.9859753242492055,2.360719159746524
A dim,3.4934760175769743,2.8676778259565694,2.2168818540600004,2.750164582971506,2.293196491742263,0.8891505922748525,0.6640855098988296,0.6064017016879155,2.5197339188272636,3.891930507497765,1.7996770021254644,2.7596700607184146
A Maj,0.9380020993204485,1.5750666494282488,1.6422637729729497,1.4876471339877093,1.6760494922598,1.583376330022141,0.8806015643455452,0.890643892517462,2.6043794367770703,3.999125301252647,2.079041966034324,0.6730461993437404
A Maj,0.8260715730227726,1.6448082761787766,1.3188173761024167,1.0524100003109715,1.82472047083926,1.3949840833430966,0.5516420433278058,0.5154312524138588,2.040879928513486,4.0,2.398987253175606,0.47592550560721164
A Maj,0.7079405250088301,1.5048228138899233,1.138481019248043,0.8988990355192727,1.8212682408997294,1.3039230853568575,0.37353451137103083,0.3043748480638424,1.7953813726119983,4.0,2.471550049985851,0.39156913634143486
A Maj,0.6236443638346976,1.4186384877943312,1.058226728312245,0.8332017720181648,1.7797048332249645,1.2432577463472985,0.2973236681461363,0.22318421352617512,1.7303157261967042,4.0,2.4868617337759336,0.33594621127619667
A Maj,0.5986479842966879,1.3633763419629514,1.0066626638332346,0.7935559574750708,1.760832811012047,1.2146600075370872,0.2586637413238951,0.189500662773223,1.716089638234171,4.0,2.470122324348206,0.3368646748500662
A Maj,0.5729170526636003,1.3309788441318215,0.9727072523590853,0.7821888501703131,1.750353567042832,1.2041226152407543,0.2352571006752766,0.1645234159892265,1.7080944991798197,4.0,2.4558217780395384,0.331232193417952
A Maj,0.5445702416039006,1.3111812805366687,0.9484726921123152,0.7705449965014217,1.7447935332311915,1.1955409395561243,0.22060487264474882,0.15895493815647607,1.7091911916932072,4.0,2.4384286133131217,0.30583038882477276
A Maj,0.5469772708354828,1.28368518533261,0.9248283473674125,0.7530019567542179,1.743330303839254,1.188578033338758,0.21242190753589124,0.1555632259430095,1.717771722435459,4.0,2.418130489911108,0.30954203635983873
A Maj,0.5223229618296139,1.248061566074308,0.8998809849975918,0.7399208159268984,1.7484007609188454,1.1856686452419603,0.20622721050008866,0.1481062297558429,1.7268727362713874,4.0,2.407072922943273,0.29441228564092586
A Maj,0.5060007833791688,1.219006044745606,0.8799397466647265,0.7432018620625297,1.7498853773421104,1.1857172672962728,0.2061582679863413,0.14649357183177522,1.7393284616991729,4.0,2.3994591295359973,0.2768344816234425
A Maj,0.5205702486549476,1.195942656364134,0.8641705904366707,0.7590080078531631,1.747534874439753,1.1901933040795136,0.2107048115465618,0.15965049604348974,1.7560730505777422,4.0,2.390800873956793,0.2847160770741985
A Maj,0.511537615032466,1.1798391878451144,0.8521412595685163,0.769943337917598,1.7503784929402317,1.1974341899095344,0.2295457864630837,0.17721637649520114,1.7677085431299675,4.0,2.3953294538584182,0.2656353021208849
A Maj,0.5101020733492725,1.1715064142692109,0.8412075100630796,0.7706510697826314,1.7516001007623392,1.199574832461725,0.2734737566290678,0.2396746799958917,1.7591358156941574,4.0,2.428590140455621,0.30207407524038354
A Maj,0.6772008396726168,1.1784675604738286,0.7373731061637313,0.7872406009623392,1.7223617382679937,1.171667520228434,0.29713203871391036,0.3522239578576347,1.7863874822062542,4.0,2.4321703044634453,0.36978021943528655
A Maj,0.9483755692739575,1.7350008172723086,1.3372219689023863,1.0195287191210474,2.0147024338508177,1.4937617079661996,0.5629696934653146,0.5766036399247714,2.343648939057462,4.0,2.2463237873294037,0.7218894331965466
A Maj,0.9664228178265944,1.7737843398572977,1.0892891470329595,0.9733082355529968,1.8653383533745496,1.1872474030283438,0.2973589340936108,0.2910530988603323,2.2625505498007383,4.0,2.1596651449879376,0.35323630592537925
A Maj,0.9038774223288855,1.6773832450913282,0.9944530190398625,0.9530040865750389,1.8064763903824714,1.0722210351472203,0.2142113354177992,0.18094000849649475,2.149934076289578,4.0,2.1948482084307104,0.29896301261865066
A Maj,0.8570204556384295,1.611741539349791,0.9457053375436323,0.9240562722504466,1.7693507007464526,1.0334256762252838,0.16806689362721053,0.13061746197817872,2.1113139407994663,4.0,2.1901471609416356,0.267075543599314
A Maj,0.8088504318496457,1.5692362522545982,0.9144353591515862,0.9082183261290048,1.7617069239774148,1.0201339323190841,0.14883979302901892,0.11272205794242493,2.1067914476673586,4.0,2.181873401155266,0.2379680259542528
A Maj,0.797905543625739,1.542420342800879,0.8939657607998115,0.9029561812614517,1.768767000433901,1.0192576542775758,0.13897328879713347,0.11052589314134961,2.108823095205221,4.0,2.1665357854973264,0.2256473881679886
