label,C ,C#,D ,D#,E ,F ,F#,G ,G#,A ,A#,B 
A Maj,0.802879388,1.387135068,0.949074887,1.954944907,4,2.420117567,0.453064402,0.357103283,1.645339625,3.364260343,2.175647065,0.539294509
A Maj,0.767341166,1.329878439,0.906927527,1.915996449,4,2.382560461,0.383415667,0.277807622,1.659447842,3.5006596,2.174372195,0.478351719
A Maj,0.71402942,1.282414112,0.868529931,1.900941058,4,2.365892301,0.346878977,0.231344391,1.690530878,3.592035621,2.185612663,0.436266697
A Maj,0.637693386,1.237008372,0.827453533,1.902065541,4,2.354493557,0.313093556,0.191112564,1.699905363,3.632138422,2.172997493,0.388498862
A Maj,0.648289268,1.202225721,0.794566153,1.888206476,4,2.341268247,0.29499861,0.187826672,1.698866254,3.645164178,2.166512417,0.373896099
A Maj,0.602744574,1.174685722,0.776548336,1.867708981,4,2.334307286,0.291283839,0.175163786,1.696582755,3.628984268,2.153103679,0.363092855
A Maj,0.591127648,1.177502751,0.767829929,1.867105066,4,2.334183404,0.286885875,0.16122633,1.68557435,3.596867935,2.133361735,0.342321505
A Maj,0.639445518,1.195651631,0.771257041,1.881256856,4,2.337408223,0.290493931,0.166639531,1.689977897,3.566086628,2.113870225,0.352326119
A Maj,0.6245025,1.201393634,0.780312207,1.898191866,4,2.350310043,0.317343177,0.203751536,1.717509328,3.50430352,2.091529593,0.382503687
A Maj,0.683861853,1.224386725,0.794648555,1.898751333,4,2.36427596,0.35030168,0.270787217,1.722696401,3.384691508,2.093877845,0.433446203
A Maj,0.838703746,1.434112361,1.038961274,2.134945776,4,2.572560108,0.558014588,0.473116656,1.847379473,3.368129618,2.167149903,0.571063367
A Maj,1.267042374,1.823954288,1.572264632,2.580009998,3.394254669,2.984577112,1.279981007,0.989786953,1.734609362,3.366124543,2.411096611,0.746226534
A Maj,1.413767879,2.074848307,1.292154713,2.554472976,3.993719229,2.116897928,0.593423529,0.850832595,2.798316186,3.809828596,2.255779347,0.617000193
A Maj,1.263545773,1.974191031,1.065201695,2.362850823,3.934537437,1.982387426,0.396328002,0.573197901,2.544173531,3.928435397,2.170326969,0.540237446
A Maj,1.121388338,1.844493387,0.980452243,2.285197961,3.836719037,1.879708208,0.3010795,0.422675092,2.461587528,3.983492864,2.111606367,0.439403883
A Maj,1.04865087,1.757969676,0.92762591,2.223769783,3.734040986,1.795774023,0.233041515,0.319482675,2.392938083,4,2.046716832,0.37404064
A Maj,1.002720745,1.69228554,0.890556243,2.176657268,3.639487059,1.720412635,0.183234167,0.25035819,2.369574414,4,2.000590673,0.33101191
A Maj,0.969302733,1.662814321,0.872868877,2.135982616,3.578210112,1.665526832,0.157471264,0.227024751,2.356367893,4,1.986358395,0.301186985
A Maj,0.9669938,1.660323242,0.862043448,2.104150785,3.533902718,1.628430168,0.146966425,0.21515179,2.3587163,4,1.975233225,0.282867449
A Maj,0.953361719,1.674898409,0.859782733,2.086423757,3.503153418,1.603660738,0.145992637,0.222079335,2.370438554,4,1.970096229,0.271546153
A Maj,0.993036177,1.697258346,0.863877796,2.101554385,3.510087507,1.609419976,0.158525809,0.231540541,2.365825488,4,1.967316282,0.261479442
A Maj,0.997327308,1.70746727,0.871558519,2.148570715,3.579203519,1.659707614,0.170837771,0.243137177,2.356809689,4,1.990561539,0.270610617
A Maj,0.972906654,1.703026385,0.877216984,2.218410204,3.707832963,1.741447416,0.199252549,0.289168396,2.324708373,4,2.028011057,0.299789325
A Maj,1.012730369,1.684949551,0.872684593,2.281046952,3.841260315,1.825082716,0.241391467,0.371869346,2.271264513,3.969105322,2.090879816,0.352893746
A Maj,0.98537848,1.664979215,0.894230767,2.359789648,3.935160924,1.871460582,0.301661714,0.479598138,2.142473716,3.818082809,2.198282122,0.470057615
A Maj,0.839475259,1.634169501,1.062011553,2.586162671,3.986503651,1.870960918,0.358729279,0.638393373,1.810713094,3.525781076,2.318031135,0.623368334
A Maj,0.745148967,1.456037875,1.12430177,1.223428091,2.257081927,1.546481258,0.873293141,0.872117863,2.597328839,4,1.961921592,0.387293008
A Maj,0.819049117,1.314751349,0.775395934,1.215481657,2.208590649,1.244023305,0.605871683,0.658634565,2.359202804,4,2.076553006,0.318901019
A Maj,0.6998931,1.152788744,0.678636354,1.121847907,2.067087903,1.157396612,0.515453477,0.561424943,2.305512208,4,2.066382059,0.287818169
A Maj,0.659483635,1.035507078,0.603190894,1.05266436,1.92989008,1.081768074,0.471604803,0.529043877,2.278408094,4,2.083761138,0.278361308
A Maj,0.599624433,0.939775976,0.54443073,0.986451532,1.806702753,0.997186928,0.424183932,0.480323574,2.249452833,4,2.08519257,0.249728139
A Maj,0.5258702,0.856685606,0.492974644,0.927791632,1.680554166,0.935373395,0.411587393,0.456213944,2.250012682,4,2.073593543,0.220577132
A Maj,0.491503743,0.788163172,0.450495392,0.87264245,1.585378348,0.876455746,0.384706148,0.436373378,2.265749001,4,2.063324281,0.210268397
A Maj,0.460943451,0.73638139,0.418831049,0.843393528,1.524895858,0.840586595,0.375130488,0.419820406,2.224749537,4,2.042872286,0.183435113
A Maj,0.425906738,0.690408704,0.38591373,0.810161518,1.490290617,0.828435587,0.351497921,0.39154951,2.250938097,4,2.037601035,0.183985976
A Maj,0.405793444,0.643338584,0.351777552,0.803729434,1.475710203,0.807022598,0.323431414,0.382564322,2.2315824,4,2.038368011,0.186206826
A Maj,0.384066496,0.610055964,0.319664445,0.787806617,1.447213171,0.78950702,0.301043147,0.365306075,2.216826631,4,2.051494158,0.188909303
A Maj,0.383306808,0.586539089,0.307609319,0.787581747,1.426562078,0.791561929,0.318023886,0.389415167,2.267206547,4,2.10570291,0.21934957
A Maj,0.52328383,0.678082236,0.398082914,0.907785493,1.5679674,0.916868031,0.471771461,0.609381834,2.531964303,4,2.273857261,0.383075542
A Maj,0.854451131,0.918105738,0.764177646,1.077404905,1.746694907,1.221394437,0.801067931,1.203405959,2.987422421,3.28180621,2.576904655,0.961846355
A min,3.022337925,2.947681692,1.724077052,2.237883171,3.289024029,2.385811085,1.32871037,2.081303081,3.087999432,3.550715367,2.505133646,1.76992839
A min,3.336458956,2.673576051,1.179271051,1.84040809,3.285747625,2.152135653,0.996283277,1.581993006,2.7010704,3.946497218,2.543335036,1.868986711
A min,3.288355415,2.354343253,0.840912662,1.501577806,3.03541028,1.957796108,0.789829128,1.158710951,2.459833194,4,2.477387459,1.699765017
A min,3.257142736,2.269944953,0.70505048,1.417928711,2.995392552,2.000718626,0.749765925,1.028021736,2.396427892,4,2.372866758,1.575467238
A min,3.160195395,2.178242462,0.616240777,1.401112404,3.016622033,2.016273577,0.721427335,0.950244545,2.385580114,4,2.335661784,1.50580309
A min,3.213775354,2.187850143,0.538865088,1.401788272,3.087461041,2.037968226,0.687544393,0.904369817,2.374467984,4,2.348449926,1.571215166
A min,3.213238873,2.137636434,0.500811644,1.348674398,3.06962442,2.032632064,0.663154355,0.879195032,2.369973809,4,2.291052344,1.596134396
A min,3.159502477,2.115118351,0.459952161,1.283199109,2.992980636,1.987878886,0.618013396,0.844623006,2.35265425,4,2.266973814,1.506851527
A min,3.222630292,2.13675217,0.446538646,1.24589792,2.881822873,1.934406999,0.594420384,0.828575281,2.375769485,4,2.284221474,1.525795924
A min,3.263427965,2.116610189,0.427676676,1.208164414,2.798655271,1.893967604,0.575441667,0.814490691,2.396183228,4,2.252879029,1.532314716
A min,3.317515174,2.185706547,0.429899995,1.221552793,2.779716944,1.892584376,0.583884927,0.837559206,2.460965239,4,2.294094764,1.503354418
A min,3.391661759,2.217610861,0.432141617,1.273266984,2.791242146,1.913913461,0.68254861,0.948797858,2.604492313,4,2.390781031,1.685575599
A min,3.570582576,2.427539284,0.534841021,1.472044704,2.878572089,1.940786829,0.953617659,1.260451493,2.815748351,3.934635025,2.468838145,2.094113291
A min,3.730686891,2.782336028,0.813284418,1.854242414,2.85394199,1.915356047,1.630220217,1.883103691,3.154811823,3.813909215,2.705470483,2.629880208
A min,3.127843576,2.942491369,1.331804057,1.883201754,2.739876543,1.93475159,1.210164549,1.654416767,2.726937148,3.888049456,2.852540089,2.409874204
A min,3.647101762,2.566159813,0.782726353,1.537170214,2.910920136,1.993696014,0.923488819,1.231542296,2.513395952,4,2.646833005,1.925802497
A min,3.682228946,2.42902776,0.612797607,1.553245792,3.294203545,2.181705322,0.761167959,1.044890464,2.439324204,4,2.576727008,1.786575738
A min,3.709118842,2.391282278,0.516339806,1.674996241,3.561256427,2.271619716,0.730390087,1.019115122,2.392032903,4,2.491805465,1.781785699
A min,3.808134116,2.474744628,0.486437838,1.638196442,3.605650448,2.233124631,0.669268074,1.002229467,2.345332753,4,2.45261956,1.846279416
A min,3.801930011,2.440235459,0.438178536,1.578203228,3.479600009,2.152532085,0.653991867,0.983997518,2.33089514,4,2.45622486,1.837199829
A min,3.787668043,2.45207119,0.410328984,1.475223048,3.288841348,2.036083521,0.638623485,0.976856957,2.302614664,4,2.445028517,1.745143339
A min,3.80570609,2.448715367,0.399851739,1.416047562,3.181692487,1.976112707,0.618466885,0.950329541,2.293024831,4,2.433567647,1.795852845
A min,3.831442199,2.432698506,0.390887069,1.361411045,3.089267151,1.917667038,0.595270042,0.92686816,2.260925008,3.962765691,2.40197261,1.813139577
A min,3.856510108,2.476204575,0.395155685,1.367298921,3.101421134,1.915471279,0.581031564,0.914396059,2.282180598,3.962765691,2.395949275,1.767747101
A min,3.889221129,2.489931635,0.424810151,1.380918579,3.174753807,1.934221318,0.570775095,0.912119612,2.304287812,3.962765691,2.365986697,1.843402406
A min,3.943013003,2.564749532,0.460133421,1.347957646,3.203986015,1.944413064,0.607731288,0.978005634,2.375381061,3.900800901,2.313171225,1.925465344
A min,3.879596321,2.849384983,0.678477496,1.539573274,3.299104006,2.149521004,0.827861009,1.297893893,2.785499379,3.938035211,2.158815998,2.006512081
A min,3.664090726,3.185928403,1.184662094,1.7352159,3.031434718,2.324321169,1.283590263,1.731319411,3.171297232,3.626901227,1.816186256,1.910898371
A min,4,2.373265127,0.852662291,2.173724005,3.00810119,1.824471132,0.754210245,0.982037901,2.281235094,3.061369053,2.021067816,2.528505065
A min,4,2.400989912,0.610668467,1.849749726,3.356194041,2.019915036,0.531241823,0.818262338,2.141262907,3.12511946,1.991332853,2.177929244
A min,4,2.374650164,0.468273698,1.700138052,3.389059356,2.004013326,0.41756095,0.668550215,2.126895706,3.431363873,2.224496892,2.028317209
A min,3.94474457,2.370915197,0.437913006,1.628030211,3.306655086,1.942694891,0.386128353,0.587126562,2.110932589,3.697937971,2.341455179,1.940012793
A min,3.89041435,2.351184069,0.390799822,1.519917319,3.176003474,1.846494182,0.323294732,0.453128312,2.125061845,3.873467842,2.305896076,1.854121029
A min,3.89041435,2.347467584,0.367745353,1.486324518,3.145377422,1.820749795,0.310491403,0.365631334,2.130034903,3.978601422,2.311364969,1.87105073
A min,3.829650106,2.308149037,0.351858715,1.4879353,3.146995726,1.828395031,0.295414197,0.335023093,2.134581626,3.997333104,2.292461231,1.813678359
A min,3.815843752,2.28628789,0.366566927,1.525122165,3.167269837,1.842615892,0.285742613,0.313874699,2.129395526,3.997333104,2.256378631,1.816703161
A min,3.854430569,2.294189088,0.364167623,1.553658927,3.208848996,1.870858513,0.290963952,0.326641526,2.130419489,3.997333104,2.269908141,1.830588135
A min,3.794240366,2.261278661,0.36365014,1.569585178,3.222254523,1.883126178,0.33007034,0.364433145,2.150940557,4,2.236974689,1.792373047
A min,3.799762289,2.272234162,0.39837457,1.577191204,3.221463897,1.905417743,0.372149952,0.441130003,2.218767831,4,2.190242818,1.799866147
A min,3.868824073,2.323142103,0.452023321,1.618055102,3.269270179,1.979410485,0.489067031,0.561929992,2.369373687,3.9947182,2.172540993,1.878972084
A min,3.884567476,2.293041852,0.536994891,1.698099982,3.308696459,2.084648502,0.670273178,0.801983749,2.540948516,3.878240362,2.130204524,1.792676699
A min,3.944757679,2.200577627,0.735813581,1.615543233,3.330791236,2.187707039,0.869847029,1.175486876,2.671438564,3.563755686,1.994338479,1.826280643
A min,1.129114059,1.203458914,1.434195238,1.123828643,1.113415179,1.17535163,0.939927386,1.539410971,3.167381748,4,3.185823541,1.515807737
A min,1.900393637,1.718357642,1.287366867,0.938578093,0.974316943,0.930911785,0.738956985,1.224201829,2.770355069,4,2.93575148,1.73962525
A min,2.746646824,2.160497885,1.093538604,0.797824484,0.857000037,0.791411277,0.610406317,1.002072211,2.421326151,3.909577908,2.65126428,1.878290387
A min,3.521128929,2.591140155,0.979642154,0.725127202,0.872225848,0.757204497,0.569594073,0.876374247,2.217639893,3.863196395,2.562392855,2.031678228
A min,3.954103367,2.712734765,0.884574451,0.964327218,1.197020173,0.928185327,0.660830089,0.815972423,2.173902402,3.863196395,2.39135603,1.954656926
A min,3.986913861,2.65307279,0.832092041,1.220346432,1.793319522,1.266638646,0.692840353,0.726738307,2.138662801,3.814109746,2.208319046,1.857256781
A min,3.986913861,2.629051062,0.847865188,1.512970723,2.517365142,1.64762112,0.731470205,0.6808417,2.200751786,3.836358703,2.224115544,1.902721647
A min,3.962226072,2.548260079,0.796666479,1.785267364,3.235173519,2.032698927,0.751148487,0.651568876,2.251503957,3.882740216,2.21933573,1.916237717
A min,3.975312211,2.572740703,0.651720752,1.76405186,3.562803123,2.166765037,0.593920297,0.606077746,2.227044739,3.80736159,2.169473718,1.986221881
A min,3.943231679,2.545410919,0.556086951,1.731799842,3.592788915,2.165815735,0.529961941,0.548495483,2.220799919,3.856448239,2.201982714,1.980732778
A min,3.887400517,2.495669843,0.508703048,1.71153997,3.530119091,2.149581449,0.516910138,0.519762886,2.228413625,3.924621373,2.229078899,1.948161715
A min,3.912088306,2.491592311,0.536277167,1.714030263,3.429714472,2.13192324,0.520293785,0.538059505,2.243336793,3.898307824,2.296133317,2.032276791
A min,3.912088306,2.482531338,0.72810821,1.678000332,3.443407,2.330678818,0.729701224,0.727727469,2.314788882,3.916934188,2.372849422,2.221624898
A min,3.725353729,2.328169263,1.169885289,1.789609489,3.45800332,2.654622348,1.229225228,1.080120947,2.538987137,3.916934188,2.553571351,2.362477022
A min,2.881068777,1.805643233,0.738884724,2.603066749,3.790024418,2.428255395,1.298776142,1.166955585,1.68255179,2.452591574,1.621163311,1.867470348
A min,2.518933807,1.586251039,0.382044946,2.056623657,4,2.512963966,0.582066522,0.606681577,1.167042638,2.39976205,1.663655316,1.484101695
A min,2.357594369,1.531861274,0.305627101,1.888537763,4,2.339566104,0.357331984,0.427935114,1.018423092,2.276671299,1.580629389,1.309770158
A min,2.340299921,1.537814265,0.287818082,1.874387904,4,2.322525978,0.327959765,0.378525213,1.034446577,2.285052731,1.555487625,1.288429237
A min,2.32653475,1.531832064,0.274415444,1.872614786,4,2.324477642,0.312874113,0.36326902,1.032497958,2.256936801,1.532702615,1.259644121
A min,2.292981585,1.514394315,0.26810385,1.867243056,4,2.322215269,0.329509011,0.353322902,1.02831579,2.221467224,1.488939131,1.219552783
A min,2.273992883,1.510121635,0.256170652,1.855964657,4,2.323418574,0.321169252,0.339388778,1.030590814,2.192064799,1.472116403,1.183873111
A min,2.277635244,1.51186236,0.253862412,1.848461749,4,2.321300032,0.330071876,0.323918031,1.01273872,2.159543826,1.444957867,1.163627423
A min,2.296981313,1.526757068,0.259001516,1.849257375,4,2.322280547,0.33065777,0.335998505,1.021476316,2.165964219,1.436531559,1.154186929
A min,2.344714742,1.55981949,0.274304528,1.858347749,4,2.318625364,0.332236663,0.33549482,1.023498537,2.170210236,1.446943391,1.158794702
A min,2.38050894,1.594065672,0.299071185,1.876648444,4,2.325821681,0.338941735,0.335945504,1.004613791,2.143167812,1.424545612,1.156264771
A min,2.389238955,1.643781323,0.348007761,1.908806737,4,2.354927687,0.385381841,0.406724422,1.040793677,2.162352705,1.475808694,1.196602934
A min,2.261094158,1.64419011,0.542109765,1.846982322,4,2.580253492,0.578191941,0.620490024,1.196104858,2.288000697,1.615997865,1.422038244
A min,1.849691936,1.690247687,0.67170519,1.665361536,3.956294241,3.003653307,1.133544565,1.06468827,1.742067235,2.463467201,1.618677147,1.858834073
A min,1.946531326,1.429470191,1.010485042,2.937056797,3.597463397,2.21349571,0.977367379,0.750503033,0.57683854,0.473617894,0.502225786,1.372879187
A min,2.234692765,1.446420146,0.525287119,2.500614076,4,2.27504858,0.714231186,0.772022195,0.810706863,0.826779357,0.8370017,1.583909833
A min,2.297326455,1.385935455,0.33611559,2.268544431,4,2.193868873,0.64797303,0.749681734,1.165355485,1.568600558,1.220801049,1.541453671
A min,2.274696393,1.390583795,0.356099878,2.245618392,4,2.168099245,0.644260634,0.762864125,1.51866641,2.299514533,1.563968234,1.551301144
A min,2.205672754,1.408698912,0.36730045,2.261549092,4,2.115964588,0.58093456,0.699972706,1.825525209,2.994978702,1.852893934,1.54620191
A min,2.152701055,1.361063508,0.322831762,2.266384239,4,2.091416459,0.485360504,0.538056961,1.834932691,3.274591383,1.862941107,1.42686683
A min,2.154288564,1.343506423,0.305988115,2.262882266,4,2.062511123,0.431578869,0.491896404,1.821831393,3.290525763,1.855454856,1.447403097
A min,2.194988118,1.35234877,0.293391701,2.266031295,4,2.049044073,0.393568133,0.46918991,1.841692441,3.317789718,1.843511979,1.449222884
A min,2.207637952,1.336561691,0.269716609,2.250458662,4,2.02804573,0.338444787,0.447919031,1.817036029,3.292821719,1.82293008,1.434145683
A min,2.172056968,1.31262091,0.218710359,2.254334263,4,2.029955806,0.304916574,0.417049608,1.749450521,3.222569205,1.756558795,1.374154208
A min,2.142302185,1.2809731,0.207391472,2.260280297,4,2.01623582,0.279331645,0.393393461,1.679627588,3.137987817,1.677597283,1.313251467
A min,2.085460878,1.276000251,0.198439005,2.28989466,4,2.017106624,0.280166002,0.382706278,1.605177005,3.066580182,1.656050634,1.270863422
A min,1.959825951,1.489116032,0.52965378,2.471169829,4,2.189825665,0.444860177,0.519406401,1.676300421,3.089626698,1.764971819,1.32809543
A min,1.835363744,1.897670442,1.481193361,2.700065511,3.798489119,2.56126844,0.68172119,0.817144491,1.880188002,2.668153153,2.060881199,1.741188549
A min,1.145799397,0.960542779,1.21742227,2.738351433,3.276621568,2.988917127,1.381395139,0.781956973,1.379845796,2.557680646,1.967455043,1.186633578
A min,0.793041645,0.606316304,0.582995119,2.233260589,4,2.611003491,0.6890777,0.548311442,1.381497705,2.749726586,1.9901383,1.008247579
A min,0.81672291,0.608522765,0.387520728,1.953715875,4,2.426321264,0.475219578,0.354603651,1.274066237,2.820518339,2.003275604,0.891627953
A min,1.148904315,0.779529085,0.335262663,1.904983781,4,2.454833401,0.4793572,0.35477373,1.228377109,2.777709904,1.913748209,0.972023132
A min,1.415324779,0.940131457,0.324008013,1.877567246,4,2.439499079,0.479704013,0.390505401,1.238738505,2.752493274,1.856950068,0.99867406
A min,1.738691186,1.113061256,0.331500906,1.853836633,4,2.436941065,0.462940226,0.392865326,1.194625191,2.71646657,1.867470845,1.054029669
A min,1.828556195,1.09123701,0.2429999,1.863465385,4,2.410394223,0.424789798,0.347713928,1.207777757,2.674267353,1.81498228,0.967697801
A min,1.733406345,1.055696008,0.237316414,1.870099687,4,2.383948407,0.374983914,0.330431072,1.205069533,2.661547491,1.797545915,0.826712954
A min,1.800972251,1.066932054,0.222717172,1.864217018,4,2.366961302,0.343139025,0.319979191,1.180101862,2.658562755,1.813009066,0.839170551
A min,1.813620783,1.050257779,0.20585751,1.864701014,4,2.350093033,0.317199633,0.291334127,1.188464142,2.662711615,1.786725612,0.817023879
A min,1.782956837,1.057890449,0.205780704,1.869027023,4,2.340375788,0.311703025,0.279621857,1.190210536,2.666073587,1.784711907,0.776472754
A min,1.863862415,1.072770111,0.214827249,1.87585853,4,2.339976011,0.341762917,0.299269115,1.199958157,2.677997062,1.802745768,0.85549677
A min,1.9743298,1.256877281,0.392581573,1.953473768,4,2.560701808,0.455345317,0.376246862,1.30562546,2.78780667,1.875604975,0.950987022
A min,1.744558434,1.50192613,0.956081981,1.82537124,3.693795269,2.981598609,0.953826523,0.697339535,1.156500633,2.889666706,2.292241827,1.49257069
A min,0.656183999,0.487975288,0.648168656,2.589118314,4,2.17693579,0.742690654,0.676960755,0.986227293,1.361058382,1.110837696,0.827896478
A min,0.604826757,0.377496449,0.388081652,2.300165318,4,2.117275975,0.513685709,0.527819956,1.281796732,2.023601453,1.38995761,0.802536355
A min,0.552833802,0.376264361,0.330744233,2.233619244,4,2.087625959,0.449255348,0.481587128,1.616375577,2.748891019,1.733491805,0.793213287
A min,0.603754336,0.473862424,0.322295608,2.240391454,4,2.075233894,0.380966383,0.334058806,1.775512687,3.27248985,1.962085965,0.754251561
A min,0.882698585,0.561661945,0.270741537,2.222754138,4,2.062870042,0.322171657,0.294965418,1.726166707,3.277730266,1.900584426,0.871680795
A min,1.184691623,0.700237205,0.252732441,2.217059047,4,2.050345764,0.311762958,0.304050452,1.680063599,3.240698955,1.840475769,0.950891861
A min,1.505982051,0.837153058,0.241148286,2.224084634,4,2.039654323,0.308625722,0.307258753,1.691396244,3.206266634,1.806289344,1.047203293
A min,1.657907323,0.82697884,0.151824505,2.21469843,4,2.019519625,0.264654899,0.286962503,1.642623609,3.145044376,1.708787369,1.045684453
A min,1.604723765,0.814575719,0.129512631,2.208136813,4,2.013897443,0.238007701,0.2582282,1.588848866,3.105160006,1.688818467,0.915623077
A min,1.61925985,0.779584372,0.118022883,2.192137715,4,2.002342202,0.222739377,0.251215291,1.608196871,3.086248158,1.683302424,0.94216081
A min,1.603441818,0.763410751,0.102683856,2.190300866,4,1.999124337,0.208593916,0.226142395,1.581368672,3.056544932,1.640385504,0.911665119
A min,1.636349343,0.780800972,0.113600993,2.201261979,4,2.003423877,0.21264982,0.221882146,1.556020531,3.027817877,1.639211332,0.929038685
A min,1.852044749,0.973337831,0.348615841,2.479075745,4,1.987171266,0.325925489,0.303806602,1.686285801,3.022860973,1.710765634,0.991534696
A min,2.077318762,1.385132153,0.931043669,2.937375523,3.684002287,1.656513793,0.516190449,0.473962229,1.796063503,2.570091858,1.530035958,1.092615171
A min,3.489164174,3.192614462,1.272136077,2.633297181,3.677142174,1.841948592,0.694743206,0.717812106,1.089982548,1.665659675,1.425139822,1.873410201
A min,4,2.819436616,0.666335142,2.141844448,3.730538903,2.082805244,0.527674161,0.559068585,1.10815792,1.867948837,1.345480951,1.952793209
A min,4,2.59000945,0.42799254,1.941272028,3.790129684,2.210825263,0.395748564,0.355701191,0.912617824,1.864307308,1.163161901,1.732203163
A min,3.99724297,2.570896728,0.403497143,1.923946619,3.901700964,2.257848304,0.332934706,0.323513193,0.784392255,1.803644107,1.200566493,1.682041495
A min,3.99724297,2.507007543,0.383342251,1.863070693,3.840269384,2.211061204,0.318387108,0.297010384,0.774227913,1.765689272,1.121266027,1.785214247
A min,3.99724297,2.535761962,0.386222311,1.881030279,3.900841038,2.237036535,0.30904569,0.290182631,0.772690938,1.771982171,1.124701917,1.731812038
A min,3.977449561,2.530681554,0.376365468,1.869348504,3.914294501,2.22860861,0.30399472,0.294460054,0.772805027,1.748586352,1.173538858,1.725855681
A min,3.980206591,2.491369373,0.372858468,1.861613808,3.867039081,2.19646784,0.29693345,0.272180547,0.84202306,1.741630959,1.073813243,1.791986698
A min,3.921982584,2.495061675,0.38856353,1.913124255,3.945279085,2.238214608,0.30591665,0.296462023,0.877548811,1.74091399,1.129916022,1.689360691
A min,3.854884024,2.431065088,0.374985967,1.931944967,3.952744579,2.249010138,0.304726361,0.277746972,0.865743755,1.703155628,1.126442146,1.699783846
A min,3.840914141,2.392800154,0.369471632,1.921603099,3.952744579,2.285866948,0.306948399,0.308245253,0.925611691,1.703559178,1.060407692,1.744851185
A min,3.761552987,2.438226558,0.432825718,1.954234363,4,2.449795499,0.407289836,0.408094393,1.007547846,1.791027943,1.225885175,1.701612948
A min,3.607729133,2.530525612,0.664284617,1.952310444,4,2.707008294,0.643024957,0.621966763,1.186816019,1.998584791,1.450938381,2.084742227
A min,3.192330404,2.67684035,1.087579554,2.15847726,4,3.099411821,1.095127561,0.852922168,1.529293306,2.354170138,1.822771329,2.60747337
A min,3.631140446,2.697572366,1.597674006,2.058309212,2.127878801,1.801953623,0.869045319,0.761352401,1.397950785,2.03737985,1.788049044,2.794877094
A min,4,2.766614236,0.993119411,1.797380204,2.520271647,1.703635405,0.615393598,0.643127251,1.358523295,2.217076915,1.652993077,2.247422064
A min,4,2.484768683,0.600599014,1.570032655,2.611893207,1.562944408,0.423347334,0.517004478,1.126960802,1.970035637,1.249640083,2.091135693
A min,4,2.446044725,0.506536627,1.562875963,2.736338723,1.552497931,0.346302542,0.426412541,1.08642037,1.924534051,1.238322664,2.015814159
A min,4,2.444813993,0.459501794,1.537256252,2.803786547,1.547820023,0.304227704,0.375237603,1.090612047,1.940222209,1.202970939,1.938554151
A min,4,2.38032565,0.40488785,1.490949152,2.759789112,1.503828755,0.269085077,0.32843601,1.034231998,1.8684309,1.099649944,2.037589199
A min,4,2.402129504,0.398476631,1.514840523,2.825676926,1.525043665,0.255402456,0.296975757,1.082251818,1.906955413,1.181247573,1.990235161
A min,4,2.404384547,0.389809788,1.541076793,2.866260865,1.539663029,0.245913748,0.301829965,1.103600146,1.909547408,1.096429976,1.970795398
A min,4,2.351427149,0.367492909,1.535681146,2.836587748,1.518668519,0.236306994,0.265270883,1.033337804,1.838851444,1.076721909,2.065113862
A min,4,2.397175314,0.375684188,1.563410963,2.911569375,1.554860922,0.231212096,0.278406812,1.067684843,1.870105383,1.136147813,1.981614038
A min,4,2.40842966,0.401678416,1.574437744,2.879644642,1.527040164,0.241853624,0.261469261,1.028163893,1.842422238,1.037432517,1.987159703
A min,4,2.428264342,0.47629206,1.642713241,2.779425334,1.444960868,0.26813848,0.273809252,0.968486532,1.823628524,1.128389107,2.059949277
A min,4,2.71565906,0.756574316,1.89903079,2.811114015,1.373255062,0.337085928,0.315601234,1.073637457,2.010244177,1.315348403,2.042929953
A min,3.860416702,3.111463307,1.30717679,2.344283026,2.85722098,1.242812916,0.439158729,0.343951034,1.218802549,2.182057769,1.581726214,2.098349994
A min,3.741448502,2.063680178,0.63553195,2.043516861,3.487791746,1.978373036,0.485371051,0.27217388,1.069711591,1.758380098,1.292249612,2.212177592
A min,3.966936616,2.142301187,0.436665028,2.084610758,3.124467056,1.521795844,0.309678679,0.283277701,1.264893901,2.282780715,1.421711284,2.503640726
A min,4,2.203821745,0.408224838,2.051797273,3.012097902,1.466124289,0.311107708,0.303734093,1.434422236,2.538880728,1.553449891,2.493849727
A min,3.861185805,2.149151623,0.38084329,2.142222422,3.170808756,1.561152659,0.295143003,0.334118,1.52486254,2.651216196,1.584026248,2.358877536
A min,3.539705081,1.99457459,0.361021195,2.295928846,3.524306155,1.755456752,0.266308282,0.332357853,1.419906685,2.45817372,1.432635833,2.079054838
A min,3.129891484,1.759711738,0.314293604,2.412466338,3.887630846,1.962605104,0.243219559,0.30703458,1.271517756,2.175989068,1.23950274,1.764624331
A min,2.704702203,1.535027502,0.27216431,2.411115235,4,2.014800201,0.233834157,0.281531231,1.108505965,1.876956835,1.053519936,1.479233252
A min,2.427995824,1.398020893,0.258811711,2.361256083,4,2.012928505,0.245683233,0.259907296,0.988865756,1.667024369,0.93764571,1.309672533
A min,2.377953241,1.372491038,0.282150316,2.353121552,4,2.020498542,0.269887565,0.262323431,0.996741712,1.655347053,0.921297002,1.289084545
A min,2.492168028,1.446910592,0.36052384,2.371367251,4,2.044463246,0.306217584,0.283966013,1.106229305,1.78014387,0.963871305,1.350867833
A min,2.806123452,1.626989755,0.469532086,2.405234482,4,2.075271763,0.347016582,0.315032567,1.29178563,2.065432362,1.085044578,1.518764134
